Artist	Songname	Album	EmbUrl
Claudio Monteverdi	Monteverdi : Orfeo : Act 1 Rosa del ciel, vita del mondo [Orfeo]	Monteverdi : Orfeo	https://open.spotify.com/embed/track/3RqsefF1qXGYgDql167Fvh
Claudio Monteverdi	Monteverdi: Madrigals, Book 8: Lamento della ninfa, SV 163: IV. Amor	Monteverdi: Teatro d'amore	https://open.spotify.com/embed/track/7tWqMDmmO2w21QqFpuJcu8
Claudio Monteverdi	Monteverdi: L'Orfeo, favola in musica, SV 318, Prologue: Toccata	Monteverdi: Orfeo	https://open.spotify.com/embed/track/3KnRtRDJDQDmEApy7cicTG
Claudio Monteverdi	Che se tu se’il cor mio	Monteverdi: Madrigals, Book 4	https://open.spotify.com/embed/track/3AZm2T3FWsB1PJKKgvXoCd
Claudio Monteverdi	Scherzi musicali, cioè arie, et madrigali in stil recitativo: Zefiro torna, SV 251	The Beauty Of Monteverdi	https://open.spotify.com/embed/track/2H8ovTucYP9RF4bFpLFKwT
Claudio Monteverdi	Symphonia: Tempro la cetra	Monteverdi, C.: Madrigals, Book 7, Concerto (Il Settimo Libro De Madrigali, 1619)	https://open.spotify.com/embed/track/4c7OLvRsFqlugtJWZxOC8O
Claudio Monteverdi	Quarto libro de madrigali: Io me son giovinetta, SV 86	The Beauty Of Monteverdi	https://open.spotify.com/embed/track/28ittXgG3F3R7Ib31NGzvA
Claudio Monteverdi	Il ritorno d'Ulisse in patria, SV 325, Act I: Prologue. Mortal cosa son io	Monteverdi: Il ritorno d'Ulisse in patria, SV 325	https://open.spotify.com/embed/track/7MAQyVcWSW93p5pMlDLSzo
Claudio Monteverdi	Madrigals, Book 5, SV 94–106: Cruda amarilli, SV 94	Monteverdi: Madrigals, Books 5 & 6	https://open.spotify.com/embed/track/4BB4YwowXQZbFMAy5nGwQL
Claudio Monteverdi	Selva morale e spirituale, SV 252-288: Dixit Dominus secondo, SV 264	Monteverdi: Selva morale e spirituale	https://open.spotify.com/embed/track/7tPW5yMQEf9CFJDwQfuAKl
Claudio Monteverdi	Canzonette a tre voci, SV 1-21: I. Qual si può dir, SV 1	Monteverdi: Canzonette a tre voci, Venice 1584	https://open.spotify.com/embed/track/6SUVwrQV13zfz5mnsmZS6S
Claudio Monteverdi	Anima mia, perdona	Monteverdi: Flaming Heart - Madrigals	https://open.spotify.com/embed/track/5SPpZnvO60KkoxxmMXBWS0
Claudio Monteverdi  Sancta Maria succurre miseris   Sancta Maria succurre miseris   https://open.spotify.com/embed/track/41a0au49u185BMXmQ8f6IQ   
Claudio Monteverdi	Crudel, perche mi fuggi	Monteverdi, C.: Madrigals, Book 2 (Il Secondo Libro De' Madrigali, 1590)	https://open.spotify.com/embed/track/1zc0j1RPsiI622Gbb1JrbI
Claudio Monteverdi	Monteverdi: Madrigals, Book 8: Ballo, SV 154b	Monteverdi: Teatro d'amore	https://open.spotify.com/embed/track/5BSMABm5nhqrCwyVPfCCi8
Claudio Monteverdi	Madrigals, Book 5, SV 94–106: Ecco, piegando le ginocchie a terra, SV 97d	Monteverdi: Madrigals, Books 5 & 6	https://open.spotify.com/embed/track/57w39mgj8zWcb4hJUE7Fqs
Claudio Monteverdi	Quel augellin che canta	MONTEVERDI: Madrigali Erotici e Spirituale	https://open.spotify.com/embed/track/5cm24JXzXtMDYbjiNCg4si
Claudio Monteverdi	Gira il nemico insidioso Amore	Monteverdi, C.: Madrigals, Book 8 (La Venexiana)	https://open.spotify.com/embed/track/6JVUthLX4OM3YJl1z6qrT1
Claudio Monteverdi	Vespro della Beata Virgine - Arr. Philip Pickett: Versiculum: Deus in adiutorium	Monteverdi: 1610 Vespers/Madrigals/Orfeo	https://open.spotify.com/embed/track/2W8HoSQZNvdRIBDOiThlfs
Claudio Monteverdi	Il quarto libro de madrigali (1603): Si ch'io vorrei morire	Monteverdi: Madrigals	https://open.spotify.com/embed/track/3ABmvFyXpzAZdxxuInVKo5
Claudio Monteverdi	Lumi, miei cari lumi	Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592)	https://open.spotify.com/embed/track/7r1F6WKz6EWfFNzMCtLKv7
Claudio Monteverdi	Dolcissimi legami di parole amorose	Monteverdi, C.: Madrigals, Book 2 (Il Secondo Libro De' Madrigali, 1590)	https://open.spotify.com/embed/track/5spjJZLFkFlPF973CGqSC4
Claudio Monteverdi	Vespro della beata Vergine (1610): Concerto - Duo Seraphim	Vespro della beata Vergine 1610	https://open.spotify.com/embed/track/1TBWQPWMbaEoXabONiwQyo
Claudio Monteverdi	L'Orfeo, Atto secondo: V. Tu se’ morta	Claudio Monteverdi: L'Orfeo	https://open.spotify.com/embed/track/0p7DdR53ZAxHTaqsE2GGb3
Claudio Monteverdi	Missa in illo tempore: Sanctus	Monteverdi: Missa in Illo Tempore Magnificat a 6 Voci	https://open.spotify.com/embed/track/7e1kUDeHTWdTPVTcmPzoXm
Claudio Monteverdi	Monteverdi: L'Orfeo, favola in musica, SV 318, Prologue: Ritornello … Dal mio permesso amato a voi ne vegno (La Musica)	Monteverdi: Orfeo	https://open.spotify.com/embed/track/0coxsqGqjdmlPIh8Cx2vWd
Richard Wagner	Lohengrin: Prelude	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/2x6mect1PKsrxXmsg2O23B
Richard Wagner	Parsifal   Act 3: Wie dünkt mich doch die Aue heut so schön - Karfreitagszauber	Wagner: Parsifal - Highlights	https://open.spotify.com/embed/track/4YdLA4kxmuaJEMhXOYfbHD
Richard Wagner	Lohengrin, WWV 75: Mein lieber Schwan!	Wagner: Essentials	https://open.spotify.com/embed/track/2WSJaKbu2e3wfM4FuJh2fz
Richard Wagner	Tannhäuser, WWV 70   Act 3: Allmächt'ge Jungfrau, hör mein Flehen!	Richard Strauss: Four Last Songs   Wagner: Arias from Tannhäuser	https://open.spotify.com/embed/track/3HoO8VUfyXwkgqwaIrVM7u
Richard Wagner	Tannhauser, Act II: Entrance of the Guests	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/49AlzX6xEt4s9NSS9jrjd9
Richard Wagner	Wesendonck Lieder, WWV 91: Der Engel	Wagner	https://open.spotify.com/embed/track/19vO5SGuRIzG8bHpgnTHee
Richard Wagner	Lohengrin: Treulich gefuhrt ziehet dahin	Wagner, R.: Scenes From Lohengrin and Siegfried	https://open.spotify.com/embed/track/77Vw9pWmr1T9V9cs1RuU6l
Richard Wagner	Siegfried Idyll, WWV 103	Wagner: Concert Overtures	https://open.spotify.com/embed/track/2Pv8x9h2XxsMtnOsLxwHG9
Richard Wagner	Die Meistersinger von Nürnberg, WWV 96   Act 3: Selig, wie die Sonne	Wagner: Die Meistersinger von Nürnberg	https://open.spotify.com/embed/track/12i2QXRtwdx7QTL4IDojIp
Richard Wagner	Das Rheingold, WWV 86A, Scene 4: Abendlich strahlt der Sonne Auge (Live)	Wagner: Das Rheingold, WWV 86A	https://open.spotify.com/embed/track/2eRxuKaWG2FJy6Q5FuquT2
Richard Wagner	Die Walküre, WWV 86B   Act 1: Schläfst du, Gast?...Der Männer Sippe saß hier	Wagner: Die Walküre	https://open.spotify.com/embed/track/5BDIQEtnvYf4A2VJvt3TP7
Richard Wagner	Die Walküre, WWV 86B   Act 3: Hier bin ich, Vater	Wagner: Die Walküre	https://open.spotify.com/embed/track/2MmgNZf4BX1iTA7zIoGOCI
Richard Wagner	Parsifal   Act 2: Komm, holder Knabe!	Wagner: Parsifal - Highlights	https://open.spotify.com/embed/track/0llxF5eXpRCLncvKnV5RdU
Richard Wagner	Wagner: Tristan und Isolde, Act 2: Einsam wachend in der Nacht (Brangäne)	Wagner : Tristan und Isolde	https://open.spotify.com/embed/track/7hVykp1rVnRwGrjJkURE3q
Richard Wagner	Siegfried, WWV 86C, Act I: Prelude	Wagner: Siegfried, WWV 86C	https://open.spotify.com/embed/track/7yYMZNTvsJnFLjij7uc8GN
Richard Wagner	Parsifal: Act III: Good Friday Spell	Wagner: Orchestral Excerpts, Vol. 2	https://open.spotify.com/embed/track/7rarGAvKNJNzy4ryR2oro5
Richard Wagner	Lohengrin, WWV 75   Act 3: Atmest du nicht mit mir die süßen Düfte?	Wagner: Lohengrin (Highlights)	https://open.spotify.com/embed/track/6WIBfonmEpRgXQiaJNXctQ
Richard Wagner	Tristan und Isolde   Act 3: Mild und leise wie er lächelt	Wagner: Tristan und Isolde	https://open.spotify.com/embed/track/4SkJKfnGhQCikozqxyNXjP
Richard Wagner	Götterdämmerung, WWV 86D, Prologue: Vorspiel	Wagner: Götterdämmerung, WWV 86D	https://open.spotify.com/embed/track/4TYGGH9PYjjyNI5CzK2u44
Richard Wagner	Die Walküre, WWV 86B   Act 1: Wes Herd dies auch, hier muß ich rasten	Wagner: Die Walküre	https://open.spotify.com/embed/track/6f5EgLutvqBPnBOAFKhEjd
Richard Wagner	Symphony in C Major: II. Andante ma non troppo, un poco maestoso	Wagner: Symphony in C Major, Tristan und Isolde, Siegfried Idyll	https://open.spotify.com/embed/track/63LuatqjEm6RW3i469H4W0
Richard Wagner	Die Walküre, WWV 86B   Act 3: Hojotoho! Heiaha!	Wagner: Die Walküre	https://open.spotify.com/embed/track/0aStTOTxkS2vFyqJOfPf3d
Richard Wagner	Siegfried, WWV 86C, Act III: Siegfried! Siegfried! Seliger Held!	Wagner: Siegfried, WWV 86C	https://open.spotify.com/embed/track/3Qi23PJACRZ8zv6G8IvBGS
Richard Wagner	Lohengrin, Act III: Prelude	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/2H4ebPbSQ1NqOYOUU5D2VM
Richard Wagner	Parsifal: Parsifal, Act I: The Journey to Montsalvat (The Castle of the Guardians of the Grail)	Wagner, R.: Opera Choruses	https://open.spotify.com/embed/track/0TJng3UXAI0u7eyiD201eg
Richard Wagner	Tannhauser, Introduction to Act III: Tannhauser's Pilgrimage	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/0AtB50yvbfslJAoMzRvbEq
Richard Wagner	Siegfried, WWV 86C, Act II: Prelude	Wagner: Siegfried, WWV 86C	https://open.spotify.com/embed/track/5mGFLrN7GuOwuXejBnZBr2
Richard Wagner	Parsifal: Prelude to Act I	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/3M7eO8yERmLBSnTpg3p3RV
Richard Wagner	Eine Faust-Ouvertüre	Wagner: Overtures - Marches - Symphony in E - Siegfried Idyll	https://open.spotify.com/embed/track/26zgOGJ3HqyB7klpPGE4kb
Richard Wagner	Tristan und Isolde, WWV 90: Act I Scene 3: O Wunder! Wo hatt' ich die Augen? (Brangane, Tristan)	Wagner, R.: Tristan Und Isolde	https://open.spotify.com/embed/track/4cgx0zIWlLYXCXphMlFEzG
Richard Wagner	Tannhäuser, WWV 70   Act 2: Dich, teure Halle, grüß ich wieder	Richard Strauss: Four Last Songs   Wagner: Arias from Tannhäuser	https://open.spotify.com/embed/track/5dBHELm9dGc3kKsPeYIYKd
Richard Wagner	Wagner : Die Walküre : Act 1 Winterstürme wichen dem Wonnemond [Siegmund]	Wagner : Die Walküre [Bayreuth, 1991]	https://open.spotify.com/embed/track/7BpJ4Nw58bkmf2awhplYyM
Richard Wagner	Götterdämmerung, WWV 86D, Prologue: Siegfrieds Rheinfahrt	Wagner: Götterdämmerung, WWV 86D	https://open.spotify.com/embed/track/5loYnrcJ1XTIbs0MXKntlr
Richard Wagner	Die Meistersinger von Nürnberg, WWV 96   Act 3: Morgenlich leuchtend	Wagner: Die Meistersinger von Nürnberg	https://open.spotify.com/embed/track/001eyxfoYptAWzvF4ewLrR
Richard Wagner	Die Meistersinger von Nürnberg, Act 3: Prelude (Orchester)	Wagner: Die Meistersinger	https://open.spotify.com/embed/track/2pQdZKD3zuOfQKRYjMFjf3
Richard Wagner	Wesendonck Lieder, WWV 91: Schmerzen	Wagner: Wesendonk Lieder; Tristan & Isolde: Prelude & Liebestod	https://open.spotify.com/embed/track/6LkfxwQWOxY9cfQc1Zn8GJ
Richard Wagner	Götterdämmerung, WWV 86D, Act III: Vorspiel	Wagner: Götterdämmerung, WWV 86D	https://open.spotify.com/embed/track/0Pe9MWkG9q4mDeWAI77JlE
Richard Wagner	Das Liebesverbot: Overture	Wagner: Overtures	https://open.spotify.com/embed/track/4h77bvYWQD1890DfmtEHfK
Richard Wagner	Götterdämmerung, WWV 86D, Act III: Siegfrieds Trauermarsch	Wagner: Götterdämmerung, WWV 86D	https://open.spotify.com/embed/track/6JmduA0I9QYtD1RiHQgWjj
Richard Wagner	Die Walküre, WWV 86B   Act 1: Du bist der Lenz	Wagner: Die Walküre	https://open.spotify.com/embed/track/3hWo1vRyTrkS1lI4BMdcv0
Richard Wagner	Die Meistersinger von Nürnberg, WWV 96: Overture	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/41bZLobGbA6vSSrVFLAEui
Richard Wagner	Tannhauser: Venusberg Music	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/6yMaPPKnArGWWMhD9w2VrZ
Richard Wagner	Siegfried, WWV 86C, Act III: Ewig war ich, ewig bin ich	Wagner: Siegfried, WWV 86C	https://open.spotify.com/embed/track/55kKLI0NFSkjHoDKftn1vd
Richard Wagner	Symphony In E Major, WWV 35: I. Allegro Con Spirito	Wagner: Symphonies In E Major & C Major	https://open.spotify.com/embed/track/27DC12Py5Cs6oJnkA8v2Yb
Richard Wagner	Symphony in C Major: I. Sostenuto e maestoso	Wagner: Symphony in C Major, Tristan und Isolde, Siegfried Idyll	https://open.spotify.com/embed/track/4TjyDeIoLr6HmzdrMBSXow
Richard Wagner	Tannhauser: Overture	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/1U1i1HBJ5H8DY5J4fO8ySg
Richard Wagner	Die Meistersinger von Nürnberg (The Mastersingers of Nuremberg): The Mastersingers of Nuremberg, Act III: Finale (excerpts)	Wagner, R.: Opera Choruses	https://open.spotify.com/embed/track/0QDND4ABikAWZFfiepCYrP
Richard Wagner	Die Walküre, WWV 86B   Act 1: Orchestervorspiel	Wagner: Die Walküre	https://open.spotify.com/embed/track/2tn9Hf5ErsHvhDFKZFaqqm
Richard Wagner	Die Walküre, WWV 86B   Act 3: Leb wohl, du kühnes, herrliches Kind	Wagner: Die Walküre	https://open.spotify.com/embed/track/3JjGDVzq9HKgDJhdf3V4nE
Richard Wagner	Symphony In E Major, WWV 35: II. Adagio Cantabile	Wagner: Symphonies In E Major & C Major	https://open.spotify.com/embed/track/0b0Qj95orjydO2W9MIeWy3
Franz Joseph Haydn	Haydn: Symphony No. 94 in G Major, Hob. I:94 Surprise: IV. Allegro di molto	Haydn: Symphonies Nos 94 Surprise & 104 London	https://open.spotify.com/embed/track/3ywsgxwRMClaMZLa18UVu3
Franz Joseph Haydn	Symphony No. 99 in E-Flat Major, Hob. I:99: IV. Finale. Vivace	HAYDN: Symphonies, Vol. 18 (Nos. 80, 81, 99)	https://open.spotify.com/embed/track/0ciWtFtg7EgkbpgLt7QCXk
Franz Joseph Haydn	Symphony No. 98 in B-Flat Major, Hob.I:98: II. Adagio	HAYDN: Symphonies, Vol. 14 (Nos. 97, 98)	https://open.spotify.com/embed/track/3ztDaaQa6SW8tP9YbhVTOp
Franz Joseph Haydn	Cello Concerto No. 1 in C Major, Hob.VIIb:1: III. Allegro molto	Haydn: Cello Concertos in C & D	https://open.spotify.com/embed/track/0Gh45IbIKOG9IucFfrZqLT
Franz Joseph Haydn	String Quartet, Op. 76, No. 4 in B-Flat Minor, 'Sunrise': I. Allegro con spirito	Haydn's Nature	https://open.spotify.com/embed/track/6P1gWrlBHEy2A6Er26Lqwl
Franz Joseph Haydn	Concerto for Cello and Orchestra in D Major, Hob.VIIb:2: Concerto for Cello and Orchestra in D Major, Hob.VIIb:2: I. Allegro moderato	Haydn: Cello Concertos	https://open.spotify.com/embed/track/5XNAL6XHnU1VaswYKQ9co1
Franz Joseph Haydn	Concerto for Trumpet and Orchestra, in E-flat Major Hob.VIIe: 1: II. Andante	Wynton Marsalis: The London Concert	https://open.spotify.com/embed/track/3LK6ejlzAPgknRdoGA9jkl
Franz Joseph Haydn	Trio No. 97 in D Major: Adagio cantabile	Haydn: Baryton Trios	https://open.spotify.com/embed/track/4rlbyLN64HPN22NfRz52uE
Franz Joseph Haydn	The 7 Last Words of Christ, Op. 51: L'introduzione. Maestoso ed adagio, Hob. III:50	Haydn: The 7 Last Words of Jesus Christ, Op. 51 & String Quartet No. 68 in D Minor, Op. 103	https://open.spotify.com/embed/track/27PZ9hcsLL3vwtUDkKeEYO
Franz Joseph Haydn	Symphony No. 94 in G Major Surprise: IV. Finale: Allegro molto	Haydn: Symphony Nos. 104 & 94 'Surprise'	https://open.spotify.com/embed/track/4chm0GkaUjWYTPnRhsmWgP
Franz Joseph Haydn	Symphony No. 45 in F-Sharp Minor, Hob. I:45, Farewell: I. Allegro assai	Haydn: Symphonies, Vol. 4 (Nos. 45, 48, 102)	https://open.spotify.com/embed/track/6aYJpLwpu2oHdL5LaLyYhb
Franz Joseph Haydn	Cello Concerto No. 1 in C Major, Hob. VIIb:1: I. Moderato	Haydn: Cello Concertos (Remastered)	https://open.spotify.com/embed/track/5Dcrc4FKYFZ1K2X29d0UpM
Franz Joseph Haydn	Sonata in D Major, Hob. XVI:37: II. Largo e sostenuto	Haydn & Scarlatti: Chiaro e scuro	https://open.spotify.com/embed/track/3QAy6Mog08zbI2puUi6PE5
Franz Joseph Haydn	Mass No. 10 in C Major, Hob. XXII:9, Paukenmesse: Gloria. Qui tollis peccata mundi	Haydn, J.: Masses, Vol. 4 - Masses Nos. 8, Mariazellermesse and 10, Paukenmesse	https://open.spotify.com/embed/track/2b5Zv9dbs7huaba2qQJELC
Franz Joseph Haydn	The Creation, Hob. XXI:2: Part I, No.1: Die Vorstellung des Chaos (The Representation of Chaos)	Haydn: Schöpfung (Die) (The Creation)	https://open.spotify.com/embed/track/4YXav47p5xlYvZcq9a57Wb
Franz Joseph Haydn	Keyboard Trio No. 27 in C Major, Hob.XV:27: III. Finale: Presto	Haydn: Piano Trios, Vol. 2	https://open.spotify.com/embed/track/4l6azBCTc584kPCK7VOo6w
Franz Joseph Haydn	Haydn: Cello Concerto No. 2 in D Major, Op. 101, Hob. VIIb:2: II. Adagio	Haydn: Cello Concertos	https://open.spotify.com/embed/track/20SEyo1jCgiYxgAabS9W7U
Franz Joseph Haydn	Mass in D Minor - Missa in angustiis (Nelson Mass), Hob. XXII:11: Credo: Et incarnatus est	Haydn: The Complete Masses; Stabat Mater	https://open.spotify.com/embed/track/1ebwZuP08PWvEIGq4fQZle
Franz Joseph Haydn	Piano Trio No. 39: Piano Trio No. 39: I. Andante	Haydn: Piano Trios	https://open.spotify.com/embed/track/1d0mVkzYmxp822pjE2JVrM
Franz Joseph Haydn	String Quartet in D Major, Op. 71 No. 2: String Quartet in D Major, Op. 71 No. 2: III. Menuetto (Allegro – Trio)	Haydn: String Quartets Op. 71	https://open.spotify.com/embed/track/4VAy0GTOoTqXpPBaYDd3Uq
Franz Joseph Haydn	Symphony No. 85 in B-Flat Major, Hob.I:85, La reine (The Queen): II. Romanza	Haydn: Symphonies, Vol. 5 (Nos. 85, 92, 103)	https://open.spotify.com/embed/track/657juXCR9dQFwOq4e9c1Ls
Franz Joseph Haydn	Die Schöpfung Hob. XXI:2   Erster Teil: 13. Chor mit Soli: Die Himmel erzählen die Ehre Gottes	Haydn: The Creation H.21	https://open.spotify.com/embed/track/7oS0r6JmVmWMDxz3N5Uhxo
Franz Joseph Haydn	Haydn: Symphony No. 96 in D Major, Hob. I/96, Miracle: II. Andante	Haydn: Symphony No.96 in D 'Miracle'	https://open.spotify.com/embed/track/7qcCRaa1QdU5bb1DE14VZ9
Franz Joseph Haydn	Symphony No. 94 in G Major Surprise: II. Andante	Haydn: Symphony Nos. 104 & 94 'Surprise'	https://open.spotify.com/embed/track/3IehhHgOoLAK6h9nJz0vZ6
Franz Joseph Haydn	Fantasia in C Major, Hob. XVII:4: Fantasia in C Major (Capriccio), Hob.XVII:4	Haydn: Piano Sonatas Nos. 17, 19 and 28   Arietta Con 12 Variazioni	https://open.spotify.com/embed/track/0QxUouNig8aqWxcgXOrkUJ
Franz Joseph Haydn	Mass No. 7 in B-Flat Major, Hob.XXII:7, Missa brevis Sancti Joannis de Deo, Kleine Orgelsolomesse (Little Organ Mass): Kyrie	Haydn: Kleine Orgelsolomesse - Theresienmesse	https://open.spotify.com/embed/track/4C4N6OfHzI2gGG2GihiWmu
Franz Joseph Haydn	Die Schöpfung Hob. XXI:2   Erster Teil: Einleitung - Rezitativ und Chor: Im Anfange	Haydn: The Creation H.21	https://open.spotify.com/embed/track/5aNKYrgylkMhI0d51oYkHf
Franz Joseph Haydn	Keyboard Trio No. 24 in D Major, Hob.XV:24: III. Allegro, ma dolce	Haydn: Piano Trios, Vol. 1	https://open.spotify.com/embed/track/6BKiG4kcgRajKUopQBgb2z
Franz Joseph Haydn	Symphony No. 83 in G Minor, Hob.I:83, La poule (The Hen): I. Allegro spiritoso	Haydn: Symphonies, Vol. 2 (Nos. 83, 94, 101)	https://open.spotify.com/embed/track/18KWZxWqMXe4EPvpNqPrHl
Franz Joseph Haydn	Mass No. 5 in E-Flat Major, Hob.XXII:4, Missa in honorem BVM, Missa Sancti Josephi, Grosse Orgelsolomesse: Agnus Dei	Haydn: Grosse Orgelsolomesse - Heiligmesse	https://open.spotify.com/embed/track/3Cw9A1Vr8NGsr5NyHlc7nO
Franz Joseph Haydn	Symphony No. 92 in G Major, Hob. 1:92 Oxford Symphony: II. Adagio cantabile	Haydn: Symphonies Nos. 92, 93, & 97-99	https://open.spotify.com/embed/track/1oStfg4y3wqWl7FK0SQ7yr
Franz Joseph Haydn	The Seven Last Words of Christ, Hob.XX:2: The Seven Last Words of Christ, Hob.XX:2: Sonata II. Fürwahr, ich sag' es dir. Grave e cantabile	Haydn: The Seven Last Words of Christ, Hob.XX:2 (Die sieben letzten Worte unseres Erlösers am Kreuze, Hob.XX:2)	https://open.spotify.com/embed/track/0b5ErGJr4brN0Es73O2BS3
Franz Joseph Haydn	Symphony No. 92 Oxford	Haydn: Oxford & London Symphonies; Mozart: Paris Symphony	https://open.spotify.com/embed/track/0aiRnKWGVpxE4VD07hj2XA
Franz Joseph Haydn	Die Jahreszeiten, Hob. XXI:3 - Der Frühling: 8. Freudenlied mit abwechselndem Chor der Jugend, Oh, wie lieblich ist der Anblick	Haydn: Die Jahreszeiten	https://open.spotify.com/embed/track/3Eq1DQCoKDgM7JzbRQHOB2
Franz Joseph Haydn	Cello Concerto No. 2 in D Major, Hob. VIIb:2: III. Rondo – Allegro	Haydn: Cello Concertos	https://open.spotify.com/embed/track/4ofb3jwDQIrnOudulTLxgR
Franz Joseph Haydn	Concerto for Trumpet and Orchestra, in E-flat Major Hob.VIIe: 1: I. Allegro	Wynton Marsalis: The London Concert	https://open.spotify.com/embed/track/27VuwTyDyyxXY8Cnl2ZUNO
Franz Joseph Haydn	Piano Trio in G Major, Op. 82 No. 2, Hob. XV:25 Gypsy: III. Finale: Rondo all'ongarese	Haydn: Piano Trios, Vol. 1	https://open.spotify.com/embed/track/24bWKvHuyZMD0aJdFwkBGI
Franz Joseph Haydn	Mass No. 10 in C Major, Hob. XXII:9, Paukenmesse: Agnus Dei: Agnus Dei	Haydn, J.: Masses, Vol. 4 - Masses Nos. 8, Mariazellermesse and 10, Paukenmesse	https://open.spotify.com/embed/track/1bq75wU8N637kNKO3xDjv9
Franz Joseph Haydn	String Quartet in E-Flat Major, Op. 71 No. 3 in E Flat Major: String Quartet in E-Flat Major, Op. 71 No. 3: I. Vivace	Haydn: String Quartets Op. 71	https://open.spotify.com/embed/track/00Q1vUaP6pafeNDqHZ8zVa
Franz Joseph Haydn	Symphony No. 82 in C Major, Hob.I:82, L'ours (The Bear): IV. Finale: Vivace	Haydn: Symphonies, Vol. 1 (Nos. 82, 96, 100)	https://open.spotify.com/embed/track/5hOJpQ5zb0L0m7GmdZrIwN
Franz Joseph Haydn	Cello Concerto in C, H.VIIb, No.1: 2. Adagio	Haydn: Cello Concertos	https://open.spotify.com/embed/track/5eCJktM5Xb2wZFsl8KbC1Y
Franz Joseph Haydn	Die Jahreszeiten (The Seasons), Hob.XXI:3: Der Frühling (Spring): Introduction and Recitative: Seht, wie der strenge Winter (Simon, Lukas, Hanne)	Haydn: Jahreszeiten (Die) (The Seasons)	https://open.spotify.com/embed/track/31rSq25KqkGfm1P0JRwLqQ
